run,policyAlpha,questionerAlpha,R1Alpha,relevanceBetaR0,relevanceBetaR1,costWeight,questionCost,utilTarget,utilCompetitor,utilSameCat,utilOtherCat,scenario,support,prob
4,2.6835201412905008,4.203272380284034,3.229425194207579,0,0.9579749921616166,1.0549222597619519,0.27943632802926005,66,100,100,100,bookingAgency-lowClassAccommodation,no.---,9.461654456135906e-58
5,2.2591330017894506,4.17129148892127,2.8491155900992453,0,0.9594400118337943,2.7893939370987937,0.23850046512670814,100,68,47,12,books-fantasy,no.competitor,0.9996168966439356
5,2.2591330017894506,4.17129148892127,2.8491155900992453,0,0.9594400118337943,2.7893939370987937,0.23850046512670814,100,68,47,12,books-fantasy,no.competitor+sameCat,3.8295664406727054e-4
5,2.2591330017894506,4.17129148892127,2.8491155900992453,0,0.9594400118337943,2.7893939370987937,0.23850046512670814,100,68,47,12,books-fantasy,no.competitor+sameCat+otherCat,1.4671199709381508e-7
5,2.2591330017894506,4.17129148892127,2.8491155900992453,0,0.9594400118337943,2.7893939370987937,0.23850046512670814,100,68,47,12,books-fantasy,no.---,1.1401723336077323e-37
5,2.2591330017894506,4.17129148892127,2.8491155900992453,0,0.9594400118337943,2.7893939370987937,0.23850046512670814,100,68,47,12,books-fantasy,no.otherCat,4.32632688830209e-41
6,2.5282266883878037,3.8209088230505586,3.1192739754915237,0,0.9506637341016904,2.721538340090774,0.27637476585805415,100,58,18,22,books-romance,no.competitor,0.9997711750007102
6,2.5282266883878037,3.8209088230505586,3.1192739754915237,0,0.9506637341016904,2.721538340090774,0.27637476585805415,100,58,18,22,books-romance,no.competitor+sameCat,2.2877265038554801e-4
6,2.5282266883878037,3.8209088230505586,3.1192739754915237,0,0.9506637341016904,2.721538340090774,0.27637476585805415,100,58,18,22,books-romance,no.competitor+sameCat+otherCat,5.234890430238824e-8
6,2.5282266883878037,3.8209088230505586,3.1192739754915237,0,0.9506637341016904,2.721538340090774,0.27637476585805415,100,58,18,22,books-romance,no.---,1.9970585361035885e-34
6,2.5282266883878037,3.8209088230505586,3.1192739754915237,0,0.9506637341016904,2.721538340090774,0.27637476585805415,100,58,18,22,books-romance,no.otherCat,4.490507053027369e-38
7,2.260519895586185,3.759265581262298,3.0007044348167256,0,0.9627539025712758,2.955457862233743,0.2576714252354577,100,79,57,24,cafe-pie,no.competitor,0.9998479021156764
7,2.260519895586185,3.759265581262298,3.0007044348167256,0,0.9627539025712758,2.955457862233743,0.2576714252354577,100,79,57,24,cafe-pie,no.competitor+sameCat,1.520747540746901e-4
7,2.260519895586185,3.759265581262298,3.0007044348167256,0,0.9627539025712758,2.955457862233743,0.2576714252354577,100,79,57,24,cafe-pie,no.competitor+sameCat+otherCat,2.3130248888776295e-8
7,2.260519895586185,3.759265581262298,3.0007044348167256,0,0.9627539025712758,2.955457862233743,0.2576714252354577,100,79,57,24,cafe-pie,no.---,1.8200457558164122e-46
7,2.260519895586185,3.759265581262298,3.0007044348167256,0,0.9627539025712758,2.955457862233743,0.2576714252354577,100,79,57,24,cafe-pie,no.otherCat,2.7620590242972787e-50
8,2.429566907696426,4.1094566124957055,2.996474183979444,0,0.9506241487339139,0.6415623928187415,0.2556607688777149,100,51,0,0,cafe-pizza,no.competitor,0.8273013733319726
8,2.429566907696426,4.1094566124957055,2.996474183979444,0,0.9506241487339139,0.6415623928187415,0.2556607688777149,100,51,0,0,cafe-pizza,no.competitor+sameCat,0.14668912237335432
8,2.429566907696426,4.1094566124957055,2.996474183979444,0,0.9506241487339139,0.6415623928187415,0.2556607688777149,100,51,0,0,cafe-pizza,no.competitor+sameCat+otherCat,0.026009504294672924
8,2.429566907696426,4.1094566124957055,2.996474183979444,0,0.9506241487339139,0.6415623928187415,0.2556607688777149,100,51,0,0,cafe-pizza,no.---,3.5741799125232756e-35
8,2.429566907696426,4.1094566124957055,2.996474183979444,0,0.9506241487339139,0.6415623928187415,0.2556607688777149,100,51,0,0,cafe-pizza,no.otherCat,9.847551218022064e-47
9,2.30288702074904,4.239435399067588,3.1282543933484703,0,0.9627554170042276,1.252905286499299,0.24913378325290977,100,81,69,3,clothing-acc,no.competitor,0.9784824271669348
9,2.30288702074904,4.239435399067588,3.1282543933484703,0,0.9627554170042276,1.252905286499299,0.24913378325290977,100,81,69,3,clothing-acc,no.competitor+sameCat,0.021064118508063282
9,2.30288702074904,4.239435399067588,3.1282543933484703,0,0.9627554170042276,1.252905286499299,0.24913378325290977,100,81,69,3,clothing-acc,no.competitor+sameCat+otherCat,4.5345432500202014e-4
9,2.30288702074904,4.239435399067588,3.1282543933484703,0,0.9627554170042276,1.252905286499299,0.24913378325290977,100,81,69,3,clothing-acc,no.---,1.5575332446681433e-44
9,2.30288702074904,4.239435399067588,3.1282543933484703,0,0.9627554170042276,1.252905286499299,0.24913378325290977,100,81,69,3,clothing-acc,no.otherCat,8.30240485800335e-54
10,2.611664533498697,4.088566572056152,3.0302214061375707,0,0.9601483723381534,2.172385991550982,0.25739993350580337,93,61,60,30,clothing-clothes,no.competitor,0.998766401393905
10,2.611664533498697,4.088566572056152,3.0302214061375707,0,0.9601483723381534,2.172385991550982,0.25739993350580337,93,61,60,30,clothing-clothes,no.competitor+sameCat,0.0012317450970065085
10,2.611664533498697,4.088566572056152,3.0302214061375707,0,0.9601483723381534,2.172385991550982,0.25739993350580337,93,61,60,30,clothing-clothes,no.competitor+sameCat+otherCat,1.853509088313626e-6
10,2.611664533498697,4.088566572056152,3.0302214061375707,0,0.9601483723381534,2.172385991550982,0.25739993350580337,93,61,60,30,clothing-clothes,no.---,3.6664718173246925e-35
10,2.611664533498697,4.088566572056152,3.0302214061375707,0,0.9601483723381534,2.172385991550982,0.25739993350580337,93,61,60,30,clothing-clothes,no.otherCat,1.7327535258962366e-39
11,2.314329402986914,3.776006506406702,2.772915869485587,0,0.9567230396252125,0.9137552581960335,0.27022715578787027,100,63,44,7,dutyFree-smokes,no.competitor,0.9137980449827264
11,2.314329402986914,3.776006506406702,2.772915869485587,0,0.9567230396252125,0.9137552581960335,0.27022715578787027,100,63,44,7,dutyFree-smokes,no.competitor+sameCat,0.07931725357831806
11,2.314329402986914,3.776006506406702,2.772915869485587,0,0.9567230396252125,0.9137552581960335,0.27022715578787027,100,63,44,7,dutyFree-smokes,no.competitor+sameCat+otherCat,0.006884701438955598
11,2.314329402986914,3.776006506406702,2.772915869485587,0,0.9567230396252125,0.9137552581960335,0.27022715578787027,100,63,44,7,dutyFree-smokes,no.---,5.083382569283378e-32
11,2.314329402986914,3.776006506406702,2.772915869485587,0,0.9567230396252125,0.9137552581960335,0.27022715578787027,100,63,44,7,dutyFree-smokes,no.otherCat,5.944316027445425e-39
12,2.6463465609122068,3.9905326211592183,2.775747799081728,0,0.9553376718051731,0.5875628017820418,0.20600349556189032,100,31,65,0,dutyFree-sweets,no.competitor+sameCat,0.8076101858004421
12,2.6463465609122068,3.9905326211592183,2.775747799081728,0,0.9553376718051731,0.5875628017820418,0.20600349556189032,100,31,65,0,dutyFree-sweets,no.competitor+sameCat+otherCat,0.19238981419955797
12,2.6463465609122068,3.9905326211592183,2.775747799081728,0,0.9553376718051731,0.5875628017820418,0.20600349556189032,100,31,65,0,dutyFree-sweets,no.competitor,2.3662343103554292e-39
12,2.6463465609122068,3.9905326211592183,2.775747799081728,0,0.9553376718051731,0.5875628017820418,0.20600349556189032,100,31,65,0,dutyFree-sweets,no.---,1.5195951669949622e-43
12,2.6463465609122068,3.9905326211592183,2.775747799081728,0,0.9553376718051731,0.5875628017820418,0.20600349556189032,100,31,65,0,dutyFree-sweets,no.otherCat,1.0717651273868206e-59
13,2.62729344854597,4.151668225415051,3.245886734803207,0,0.9599393512494862,0.6767849363386631,0.25465335773769765,100,22,21,2,electronics-console,no.competitor,0.8942527727858739
13,2.62729344854597,4.151668225415051,3.245886734803207,0,0.9599393512494862,0.6767849363386631,0.25465335773769765,100,22,21,2,electronics-console,no.competitor+sameCat,0.09364826829054365
13,2.62729344854597,4.151668225415051,3.245886734803207,0,0.9599393512494862,0.6767849363386631,0.25465335773769765,100,22,21,2,electronics-console,no.competitor+sameCat+otherCat,0.012098958923581982
13,2.62729344854597,4.151668225415051,3.245886734803207,0,0.9599393512494862,0.6767849363386631,0.25465335773769765,100,22,21,2,electronics-console,no.---,5.798394454092762e-16
13,2.62729344854597,4.151668225415051,3.245886734803207,0,0.9599393512494862,0.6767849363386631,0.25465335773769765,100,22,21,2,electronics-console,no.otherCat,2.629135146344099e-21
14,2.5697622020961717,4.150272335391492,3.07765365508385,0,0.9541725355898961,0.7550927433185279,0.26524121772963555,88,55,54,53,electronics-laptop,no.competitor,0.9064406036126211
14,2.5697622020961717,4.150272335391492,3.07765365508385,0,0.9541725355898961,0.7550927433185279,0.26524121772963555,88,55,54,53,electronics-laptop,no.competitor+sameCat,0.08211859779668414
14,2.5697622020961717,4.150272335391492,3.07765365508385,0,0.9541725355898961,0.7550927433185279,0.26524121772963555,88,55,54,53,electronics-laptop,no.competitor+sameCat+otherCat,0.00889027078136122
14,2.5697622020961717,4.150272335391492,3.07765365508385,0,0.9541725355898961,0.7550927433185279,0.26524121772963555,88,55,54,53,electronics-laptop,no.otherCat,0.0025505278093334856
14,2.5697622020961717,4.150272335391492,3.07765365508385,0,0.9541725355898961,0.7550927433185279,0.26524121772963555,88,55,54,53,electronics-laptop,no.---,1.3359190149897403e-34
15,2.407796290353872,4.233294589444995,2.9531837995164096,0,0.9622331774514168,2.002665100269951,0.21493535640183836,100,1,0,1,friendsActivities-boardGames,no.---,0.9849342308941866
15,2.407796290353872,4.233294589444995,2.9531837995164096,0,0.9622331774514168,2.002665100269951,0.21493535640183836,100,1,0,1,friendsActivities-boardGames,no.otherCat,0.00752186211633661
15,2.407796290353872,4.233294589444995,2.9531837995164096,0,0.9622331774514168,2.002665100269951,0.21493535640183836,100,1,0,1,friendsActivities-boardGames,no.competitor,0.00752186211633661
15,2.407796290353872,4.233294589444995,2.9531837995164096,0,0.9622331774514168,2.002665100269951,0.21493535640183836,100,1,0,1,friendsActivities-boardGames,no.competitor+sameCat,2.19471951063791e-5
15,2.407796290353872,4.233294589444995,2.9531837995164096,0,0.9622331774514168,2.002665100269951,0.21493535640183836,100,1,0,1,friendsActivities-boardGames,no.competitor+sameCat+otherCat,9.76780336603764e-8
16,2.2906526281731203,3.834674475947395,3.037802175967954,0,0.9692551278322935,2.3898902216460556,0.2869519363855943,100,88,43,0,friendsActivities-videoEntertainment,no.competitor,0.9992498793666349
16,2.2906526281731203,3.834674475947395,3.037802175967954,0,0.9692551278322935,2.3898902216460556,0.2869519363855943,100,88,43,0,friendsActivities-videoEntertainment,no.competitor+sameCat,7.495583738467206e-4
16,2.2906526281731203,3.834674475947395,3.037802175967954,0,0.9692551278322935,2.3898902216460556,0.2869519363855943,100,88,43,0,friendsActivities-videoEntertainment,no.competitor+sameCat+otherCat,5.622595182698607e-7
16,2.2906526281731203,3.834674475947395,3.037802175967954,0,0.9692551278322935,2.3898902216460556,0.2869519363855943,100,88,43,0,friendsActivities-videoEntertainment,no.---,1.457974036931407e-53
16,2.2906526281731203,3.834674475947395,3.037802175967954,0,0.9692551278322935,2.3898902216460556,0.2869519363855943,100,88,43,0,friendsActivities-videoEntertainment,no.otherCat,5.434472576339241e-57
17,2.4050307655707,3.864240838913247,3.1766618033871055,0,0.9560644379816949,1.7525874038692564,0.23423433357384055,99,75,57,34,gym-boxing,no.competitor,0.9957915122248062
17,2.4050307655707,3.864240838913247,3.1766618033871055,0,0.9560644379816949,1.7525874038692564,0.23423433357384055,99,75,57,34,gym-boxing,no.competitor+sameCat,0.004190850321767175
17,2.4050307655707,3.864240838913247,3.1766618033871055,0,0.9560644379816949,1.7525874038692564,0.23423433357384055,99,75,57,34,gym-boxing,no.competitor+sameCat+otherCat,1.7637453426600405e-5
17,2.4050307655707,3.864240838913247,3.1766618033871055,0,0.9560644379816949,1.7525874038692564,0.23423433357384055,99,75,57,34,gym-boxing,no.---,4.905035139304884e-41
17,2.4050307655707,3.864240838913247,3.1766618033871055,0,0.9560644379816949,1.7525874038692564,0.23423433357384055,99,75,57,34,gym-boxing,no.otherCat,3.422113716126395e-50
18,2.4574227737030014,3.971262322505936,3.162171897944063,0,0.962957083438523,0.9528909333748743,0.22672251316253098,100,35,19,23,gym-yoga,no.competitor,0.9466267411705265
18,2.4574227737030014,3.971262322505936,3.162171897944063,0,0.962957083438523,0.9528909333748743,0.22672251316253098,100,35,19,23,gym-yoga,no.competitor+sameCat,0.05066191589893087
18,2.4574227737030014,3.971262322505936,3.162171897944063,0,0.962957083438523,0.9528909333748743,0.22672251316253098,100,35,19,23,gym-yoga,no.competitor+sameCat+otherCat,0.0027113429305425938
18,2.4574227737030014,3.971262322505936,3.162171897944063,0,0.962957083438523,0.9528909333748743,0.22672251316253098,100,35,19,23,gym-yoga,no.otherCat,1.2789964654989021e-16
18,2.4574227737030014,3.971262322505936,3.162171897944063,0,0.962957083438523,0.9528909333748743,0.22672251316253098,100,35,19,23,gym-yoga,no.---,7.626336924370232e-20
19,2.6683415460865945,4.147117723943666,2.761593571281992,0,0.9680372892133892,1.5599410202121362,0.215858721267432,96,67,22,25,interior-deco,no.competitor,0.9856919743826184
19,2.6683415460865945,4.147117723943666,2.761593571281992,0,0.9680372892133892,1.5599410202121362,0.215858721267432,96,67,22,25,interior-deco,no.competitor+sameCat,0.014106153657203503
19,2.6683415460865945,4.147117723943666,2.761593571281992,0,0.9680372892133892,1.5599410202121362,0.215858721267432,96,67,22,25,interior-deco,no.competitor+sameCat+otherCat,2.0187196017829812e-4
19,2.6683415460865945,4.147117723943666,2.761593571281992,0,0.9680372892133892,1.5599410202121362,0.215858721267432,96,67,22,25,interior-deco,no.---,2.940348007648956e-32
19,2.6683415460865945,4.147117723943666,2.761593571281992,0,0.9680372892133892,1.5599410202121362,0.215858721267432,96,67,22,25,interior-deco,no.otherCat,1.248945402341984e-39
20,2.497965773101896,4.006432071677409,3.0788529267301783,0,0.9563321159826591,2.4308309245388955,0.24963106410577893,99,4,6,1,interior-green,no.---,0.9849810937793473
20,2.497965773101896,4.006432071677409,3.0788529267301783,0,0.9563321159826591,2.4308309245388955,0.24963106410577893,99,4,6,1,interior-green,no.competitor,0.011386647073957932
20,2.497965773101896,4.006432071677409,3.0788529267301783,0,0.9563321159826591,2.4308309245388955,0.24963106410577893,99,4,6,1,interior-green,no.competitor+sameCat,0.003055410922633502
20,2.497965773101896,4.006432071677409,3.0788529267301783,0,0.9563321159826591,2.4308309245388955,0.24963106410577893,99,4,6,1,interior-green,no.otherCat,5.749637430807309e-4
20,2.497965773101896,4.006432071677409,3.0788529267301783,0,0.9563321159826591,2.4308309245388955,0.24963106410577893,99,4,6,1,interior-green,no.competitor+sameCat+otherCat,1.884480980790679e-6
21,2.7012338161002845,3.7533787130378187,2.7690570504637435,0,0.9567831633426248,1.92867996415589,0.27987426943145693,100,2,3,3,kidsActivities-crafts,no.---,0.8321716165371822
21,2.7012338161002845,3.7533787130378187,2.7690570504637435,0,0.9567831633426248,1.92867996415589,0.27987426943145693,100,2,3,3,kidsActivities-crafts,no.otherCat,0.15943102594488906
21,2.7012338161002845,3.7533787130378187,2.7690570504637435,0,0.9567831633426248,1.92867996415589,0.27987426943145693,100,2,3,3,kidsActivities-crafts,no.competitor,0.007668615409456062
21,2.7012338161002845,3.7533787130378187,2.7690570504637435,0,0.9567831633426248,1.92867996415589,0.27987426943145693,100,2,3,3,kidsActivities-crafts,no.competitor+sameCat,7.243871116532347e-4
21,2.7012338161002845,3.7533787130378187,2.7690570504637435,0,0.9567831633426248,1.92867996415589,0.27987426943145693,100,2,3,3,kidsActivities-crafts,no.competitor+sameCat+otherCat,4.354996819430369e-6
22,2.5385286260861903,3.769888325361535,2.860046736896038,0,0.9529111110931262,1.8980265142163262,0.2045125083299354,99,88,39,4,kidsActivities-sports,no.competitor,0.9951806522279149
22,2.5385286260861903,3.769888325361535,2.860046736896038,0,0.9529111110931262,1.8980265142163262,0.2045125083299354,99,88,39,4,kidsActivities-sports,no.competitor+sameCat,0.0047962325252355175
22,2.5385286260861903,3.769888325361535,2.860046736896038,0,0.9529111110931262,1.8980265142163262,0.2045125083299354,99,88,39,4,kidsActivities-sports,no.competitor+sameCat+otherCat,2.3115246849526678e-5
22,2.5385286260861903,3.769888325361535,2.860046736896038,0,0.9529111110931262,1.8980265142163262,0.2045125083299354,99,88,39,4,kidsActivities-sports,no.---,3.267065198413504e-44
22,2.5385286260861903,3.769888325361535,2.860046736896038,0,0.9529111110931262,1.8980265142163262,0.2045125083299354,99,88,39,4,kidsActivities-sports,no.otherCat,8.294016964255622e-53
23,2.5453254114836454,3.9591999696567655,3.05616611673031,0,0.9677042269846424,2.815191878587939,0.2120561419054866,100,48,5,0,petAdoption-dogs,no.competitor,0.9998035847620519
23,2.5453254114836454,3.9591999696567655,3.05616611673031,0,0.9677042269846424,2.815191878587939,0.2120561419054866,100,48,5,0,petAdoption-dogs,no.competitor+sameCat,1.963766665769269e-4
23,2.5453254114836454,3.9591999696567655,3.05616611673031,0,0.9677042269846424,2.815191878587939,0.2120561419054866,100,48,5,0,petAdoption-dogs,no.competitor+sameCat+otherCat,3.8571371180929895e-8
23,2.5453254114836454,3.9591999696567655,3.05616611673031,0,0.9677042269846424,2.815191878587939,0.2120561419054866,100,48,5,0,petAdoption-dogs,no.---,7.644392625554602e-28
23,2.5453254114836454,3.9591999696567655,3.05616611673031,0,0.9677042269846424,2.815191878587939,0.2120561419054866,100,48,5,0,petAdoption-dogs,no.otherCat,1.4929958007397196e-31
24,2.5997062033275142,3.984380007488653,3.0120745693566278,0,0.9564396504219621,1.895025146775879,0.2505997164407745,100,23,0,0,petAdoption-hamster,no.competitor,0.9963645560091421
24,2.5997062033275142,3.984380007488653,3.0120745693566278,0,0.9564396504219621,1.895025146775879,0.2505997164407745,100,23,0,0,petAdoption-hamster,no.competitor+sameCat,0.0036222751764838517
24,2.5997062033275142,3.984380007488653,3.0120745693566278,0,0.9564396504219621,1.895025146775879,0.2505997164407745,100,23,0,0,petAdoption-hamster,no.competitor+sameCat+otherCat,1.316875171345359e-5
24,2.5997062033275142,3.984380007488653,3.0120745693566278,0,0.9564396504219621,1.895025146775879,0.2505997164407745,100,23,0,0,petAdoption-hamster,no.---,6.265652904496826e-11
24,2.5997062033275142,3.984380007488653,3.0120745693566278,0,0.9564396504219621,1.895025146775879,0.2505997164407745,100,23,0,0,petAdoption-hamster,no.otherCat,4.075762239548659e-15
25,2.510844028671272,4.087336951168254,3.2382887825369835,0,0.9550609640078619,1.6829276254866272,0.27545578351709993,95,69,6,6,touristInfo-childTheatre,no.competitor,0.9952468790559379
25,2.510844028671272,4.087336951168254,3.2382887825369835,0,0.9550609640078619,1.6829276254866272,0.27545578351709993,95,69,6,6,touristInfo-childTheatre,no.competitor+sameCat,0.004730635157406064
25,2.510844028671272,4.087336951168254,3.2382887825369835,0,0.9550609640078619,1.6829276254866272,0.27545578351709993,95,69,6,6,touristInfo-childTheatre,no.competitor+sameCat+otherCat,2.2485786655969862e-5
25,2.510844028671272,4.087336951168254,3.2382887825369835,0,0.9550609640078619,1.6829276254866272,0.27545578351709993,95,69,6,6,touristInfo-childTheatre,no.---,2.941353096393561e-38
25,2.510844028671272,4.087336951168254,3.2382887825369835,0,0.9550609640078619,1.6829276254866272,0.27545578351709993,95,69,6,6,touristInfo-childTheatre,no.otherCat,4.543609809808361e-47
26,2.4501658756053075,3.893554295413196,2.9788820780813694,0,0.9651731253182515,2.902040641172789,0.27175583539064974,100,100,100,0,touristInfo-clubbing,no.competitor,0.9998108416818611
26,2.4501658756053075,3.893554295413196,2.9788820780813694,0,0.9651731253182515,2.902040641172789,0.27175583539064974,100,100,100,0,touristInfo-clubbing,no.competitor+sameCat,1.8912254403521337e-4
26,2.4501658756053075,3.893554295413196,2.9788820780813694,0,0.9651731253182515,2.902040641172789,0.27175583539064974,100,100,100,0,touristInfo-clubbing,no.competitor+sameCat+otherCat,3.5774103631665665e-8
26,2.4501658756053075,3.893554295413196,2.9788820780813694,0,0.9651731253182515,2.902040641172789,0.27175583539064974,100,100,100,0,touristInfo-clubbing,no.---,1.9605450182195848e-59
26,2.4501658756053075,3.893554295413196,2.9788820780813694,0,0.9651731253182515,2.902040641172789,0.27175583539064974,100,100,100,0,touristInfo-clubbing,no.otherCat,3.6907347040073934e-63
27,2.5838979308027774,4.071329316939227,3.111247551278211,0,0.9623378564883023,2.9369214376201853,0.2762504901504144,100,79,22,53,waterSport-motor,no.competitor,0.9998833426154299
27,2.5838979308027774,4.071329316939227,3.111247551278211,0,0.9623378564883023,2.9369214376201853,0.2762504901504144,100,79,22,53,waterSport-motor,no.competitor+sameCat,1.1664377721199003e-4
27,2.5838979308027774,4.071329316939227,3.111247551278211,0,0.9623378564883023,2.9369214376201853,0.2762504901504144,100,79,22,53,waterSport-motor,no.competitor+sameCat+otherCat,1.360735816108585e-8
27,2.5838979308027774,4.071329316939227,3.111247551278211,0,0.9623378564883023,2.9369214376201853,0.2762504901504144,100,79,22,53,waterSport-motor,no.otherCat,1.5556954969655015e-34
27,2.5838979308027774,4.071329316939227,3.111247551278211,0,0.9623378564883023,2.9369214376201853,0.2762504901504144,100,79,22,53,waterSport-motor,no.---,3.733007813907524e-48
28,2.740590565255843,3.9287979427026585,3.0514470571652055,0,0.9698965469142422,0.5290336279431358,0.21416031362023205,99,68,54,0,waterSport-muscle,no.competitor,0.7719925181530689
28,2.740590565255843,3.9287979427026585,3.0514470571652055,0,0.9698965469142422,0.5290336279431358,0.21416031362023205,99,68,54,0,waterSport-muscle,no.competitor+sameCat,0.1841030148133977
28,2.740590565255843,3.9287979427026585,3.0514470571652055,0,0.9698965469142422,0.5290336279431358,0.21416031362023205,99,68,54,0,waterSport-muscle,no.competitor+sameCat+otherCat,0.04390446703353357
28,2.740590565255843,3.9287979427026585,3.0514470571652055,0,0.9698965469142422,0.5290336279431358,0.21416031362023205,99,68,54,0,waterSport-muscle,no.---,5.714915814236516e-54
28,2.740590565255843,3.9287979427026585,3.0514470571652055,0,0.9698965469142422,0.5290336279431358,0.21416031362023205,99,68,54,0,waterSport-muscle,no.otherCat,4.770093112251304e-76
29,2.547869485686533,4.04929161502514,2.898799130343832,0,0.9651572261564433,1.8947933679446578,0.24891980313695966,100,68,42,30,zoo-reptiles,no.competitor,0.9955845038876558
29,2.547869485686533,4.04929161502514,2.898799130343832,0,0.9651572261564433,1.8947933679446578,0.24891980313695966,100,68,42,30,zoo-reptiles,no.competitor+sameCat,0.004396084840025913
29,2.547869485686533,4.04929161502514,2.898799130343832,0,0.9651572261564433,1.8947933679446578,0.24891980313695966,100,68,42,30,zoo-reptiles,no.competitor+sameCat+otherCat,1.9411272318157754e-5
29,2.547869485686533,4.04929161502514,2.898799130343832,0,0.9651572261564433,1.8947933679446578,0.24891980313695966,100,68,42,30,zoo-reptiles,no.---,1.1111873423740877e-34
29,2.547869485686533,4.04929161502514,2.898799130343832,0,0.9651572261564433,1.8947933679446578,0.24891980313695966,100,68,42,30,zoo-reptiles,no.otherCat,4.8469330334077155e-42
30,2.5521217328496277,4.133741438155994,3.0983894675737247,0,0.9589384719729424,0.7763661550125107,0.29043446558061986,99,99,98,99,zoo-xl,no.otherCat,0.47832177785458896
30,2.5521217328496277,4.133741438155994,3.0983894675737247,0,0.9589384719729424,0.7763661550125107,0.29043446558061986,99,99,98,99,zoo-xl,no.competitor,0.47832177785458896
30,2.5521217328496277,4.133741438155994,3.0983894675737247,0,0.9589384719729424,0.7763661550125107,0.29043446558061986,99,99,98,99,zoo-xl,no.competitor+sameCat,0.03898820543652885
30,2.5521217328496277,4.133741438155994,3.0983894675737247,0,0.9589384719729424,0.7763661550125107,0.29043446558061986,99,99,98,99,zoo-xl,no.competitor+sameCat+otherCat,0.004368238854293445
