run,policyAlpha,questionerAlpha,R1Alpha,relevanceBetaR0,relevanceBetaR1,costWeight,questionCost,utilTarget,utilCompetitor,utilSameCat,utilOtherCat,support,prob
8,2.3012908084783703,3.7764795516850427,3.078189702471718,0,0.9674030521232635,0.8680373608367518,0.23677934731822461,6.575916606417514,6.076482323408298,2.816042807981121,0.8892483453378957,no.competitor+sameCat+otherCat,0.005126859903542965
8,2.3012908084783703,3.7764795516850427,3.078189702471718,0,0.9674030521232635,0.8680373608367518,0.23677934731822461,6.575916606417514,6.076482323408298,2.816042807981121,0.8892483453378957,no.---,0.0030511760729211995
8,2.3012908084783703,3.7764795516850427,3.078189702471718,0,0.9674030521232635,0.8680373608367518,0.23677934731822461,6.575916606417514,6.076482323408298,2.816042807981121,0.8892483453378957,no.otherCat,4.1939457580603046e-5
9,2.4676954849855974,3.8811960626626387,2.7888310791458935,0,0.9669302767328918,0.8905142977600917,0.24610768733546137,9.123049116721742,8.220635540962085,5.684398718731388,1.0080384223994125,no.competitor,0.9117900925582958
9,2.4676954849855974,3.8811960626626387,2.7888310791458935,0,0.9669302767328918,0.8905142977600917,0.24610768733546137,9.123049116721742,8.220635540962085,5.684398718731388,1.0080384223994125,no.competitor+sameCat,0.08055891606543764
9,2.4676954849855974,3.8811960626626387,2.7888310791458935,0,0.9669302767328918,0.8905142977600917,0.24610768733546137,9.123049116721742,8.220635540962085,5.684398718731388,1.0080384223994125,no.competitor+sameCat+otherCat,0.00721105398251009
9,2.4676954849855974,3.8811960626626387,2.7888310791458935,0,0.9669302767328918,0.8905142977600917,0.24610768733546137,9.123049116721742,8.220635540962085,5.684398718731388,1.0080384223994125,no.---,4.341907594667194e-4
9,2.4676954849855974,3.8811960626626387,2.7888310791458935,0,0.9669302767328918,0.8905142977600917,0.24610768733546137,9.123049116721742,8.220635540962085,5.684398718731388,1.0080384223994125,no.otherCat,5.7466342898083154e-6
10,2.39167277677916,3.795877353171818,3.2035862969933078,0,0.9652895928686485,0.5175801672739908,0.276642668643035,6.530884117600669,4.924717140836962,3.387272768090735,1.5131744290543259,no.competitor,0.7911667256701456
10,2.39167277677916,3.795877353171818,3.2035862969933078,0,0.9652895928686485,0.5175801672739908,0.276642668643035,6.530884117600669,4.924717140836962,3.387272768090735,1.5131744290543259,no.competitor+sameCat,0.16845003152194238
10,2.39167277677916,3.795877353171818,3.2035862969933078,0,0.9652895928686485,0.5175801672739908,0.276642668643035,6.530884117600669,4.924717140836962,3.387272768090735,1.5131744290543259,no.competitor+sameCat+otherCat,0.040206252280507865
10,2.39167277677916,3.795877353171818,3.2035862969933078,0,0.9652895928686485,0.5175801672739908,0.276642668643035,6.530884117600669,4.924717140836962,3.387272768090735,1.5131744290543259,no.---,1.6635087694781239e-4
10,2.39167277677916,3.795877353171818,3.2035862969933078,0,0.9652895928686485,0.5175801672739908,0.276642668643035,6.530884117600669,4.924717140836962,3.387272768090735,1.5131744290543259,no.otherCat,1.0639650456397255e-5
11,2.638067167485133,3.791576742194593,2.9260557970264927,0,0.9505217608995735,0.5361581122269854,0.20135845199692995,7.593180899129589,5.968584201619066,4.797163209409808,0.08623970602619713,no.competitor,0.7666746077817622
11,2.638067167485133,3.791576742194593,2.9260557970264927,0,0.9505217608995735,0.5361581122269854,0.20135845199692995,7.593180899129589,5.968584201619066,4.797163209409808,0.08623970602619713,no.competitor+sameCat,0.18293778280464446
11,2.638067167485133,3.791576742194593,2.9260557970264927,0,0.9505217608995735,0.5361581122269854,0.20135845199692995,7.593180899129589,5.968584201619066,4.797163209409808,0.08623970602619713,no.competitor+sameCat+otherCat,0.050298333483978476
11,2.638067167485133,3.791576742194593,2.9260557970264927,0,0.9505217608995735,0.5361581122269854,0.20135845199692995,7.593180899129589,5.968584201619066,4.797163209409808,0.08623970602619713,no.---,8.89602045760251e-5
11,2.638067167485133,3.791576742194593,2.9260557970264927,0,0.9505217608995735,0.5361581122269854,0.20135845199692995,7.593180899129589,5.968584201619066,4.797163209409808,0.08623970602619713,no.otherCat,3.1572503855970495e-7
12,2.6861305101774633,4.097690451424569,3.039893805864267,0,0.9509047998301684,0.9517646773019806,0.2616573269711807,7.035515059972188,6.361630223769482,5.587016747762447,1.6723473252442493,no.competitor,0.9479045315064092
12,2.6861305101774633,4.097690451424569,3.039893805864267,0,0.9509047998301684,0.9517646773019806,0.2616573269711807,7.035515059972188,6.361630223769482,5.587016747762447,1.6723473252442493,no.competitor+sameCat,0.045695484814235264
12,2.6861305101774633,4.097690451424569,3.039893805864267,0,0.9509047998301684,0.9517646773019806,0.2616573269711807,7.035515059972188,6.361630223769482,5.587016747762447,1.6723473252442493,no.---,0.0035290509954504124
12,2.6861305101774633,4.097690451424569,3.039893805864267,0,0.9509047998301684,0.9517646773019806,0.2616573269711807,7.035515059972188,6.361630223769482,5.587016747762447,1.6723473252442493,no.competitor+sameCat+otherCat,0.002822618840804178
12,2.6861305101774633,4.097690451424569,3.039893805864267,0,0.9509047998301684,0.9517646773019806,0.2616573269711807,7.035515059972188,6.361630223769482,5.587016747762447,1.6723473252442493,no.otherCat,4.8313843101210485e-5
13,2.3769433960551396,3.8783785924315453,2.967636247863993,0,0.9666925555095076,0.9941235011210665,0.26146750822663306,6.112732662554249,5.247439284995178,2.875924596926205,-0.09522763422066971,no.competitor,0.9262199955185435
13,2.3769433960551396,3.8783785924315453,2.967636247863993,0,0.9666925555095076,0.9941235011210665,0.26146750822663306,6.112732662554249,5.247439284995178,2.875924596926205,-0.09522763422066971,no.competitor+sameCat,0.05084917020884482
13,2.3769433960551396,3.8783785924315453,2.967636247863993,0,0.9666925555095076,0.9941235011210665,0.26146750822663306,6.112732662554249,5.247439284995178,2.875924596926205,-0.09522763422066971,no.---,0.019747351871397437
13,2.3769433960551396,3.8783785924315453,2.967636247863993,0,0.9666925555095076,0.9941235011210665,0.26146750822663306,6.112732662554249,5.247439284995178,2.875924596926205,-0.09522763422066971,no.competitor+sameCat+otherCat,0.0028564881304167537
13,2.3769433960551396,3.8783785924315453,2.967636247863993,0,0.9666925555095076,0.9941235011210665,0.26146750822663306,6.112732662554249,5.247439284995178,2.875924596926205,-0.09522763422066971,no.otherCat,3.269942707974105e-4
14,2.742603949038312,4.195019418955781,2.920288617373444,0,0.9695432137837633,0.8424028288573027,0.27190490022767333,6.45494209301131,5.334607398311279,3.527285401946508,-0.2654145448691956,no.competitor,0.9044634546290087
14,2.742603949038312,4.195019418955781,2.920288617373444,0,0.9695432137837633,0.8424028288573027,0.27190490022767333,6.45494209301131,5.334607398311279,3.527285401946508,-0.2654145448691956,no.competitor+sameCat,0.08007946853705672
14,2.742603949038312,4.195019418955781,2.920288617373444,0,0.9695432137837633,0.8424028288573027,0.27190490022767333,6.45494209301131,5.334607398311279,3.527285401946508,-0.2654145448691956,no.---,0.007938167521705957
14,2.742603949038312,4.195019418955781,2.920288617373444,0,0.9695432137837633,0.8424028288573027,0.27190490022767333,6.45494209301131,5.334607398311279,3.527285401946508,-0.2654145448691956,no.competitor+sameCat+otherCat,0.007345486097542953
14,2.742603949038312,4.195019418955781,2.920288617373444,0,0.9695432137837633,0.8424028288573027,0.27190490022767333,6.45494209301131,5.334607398311279,3.527285401946508,-0.2654145448691956,no.otherCat,1.7342321468559945e-4
15,2.524561828817241,3.985558745684102,3.222465744242072,0,0.9682849356019869,0.9310440904228017,0.20820180368609728,7.1038038714497835,5.927898536826761,3.7827517535140456,0.12051156018928044,no.competitor,0.9439701765694274
15,2.524561828817241,3.985558745684102,3.222465744242072,0,0.9682849356019869,0.9310440904228017,0.20820180368609728,7.1038038714497835,5.927898536826761,3.7827517535140456,0.12051156018928044,no.competitor+sameCat,0.04920831004910866
15,2.524561828817241,3.985558745684102,3.222465744242072,0,0.9682849356019869,0.9310440904228017,0.20820180368609728,7.1038038714497835,5.927898536826761,3.7827517535140456,0.12051156018928044,no.---,0.004132926133965565
15,2.524561828817241,3.985558745684102,3.222465744242072,0,0.9682849356019869,0.9310440904228017,0.20820180368609728,7.1038038714497835,5.927898536826761,3.7827517535140456,0.12051156018928044,no.competitor+sameCat+otherCat,0.0026413014250532916
15,2.524561828817241,3.985558745684102,3.222465744242072,0,0.9682849356019869,0.9310440904228017,0.20820180368609728,7.1038038714497835,5.927898536826761,3.7827517535140456,0.12051156018928044,no.otherCat,4.7285822445027405e-5
16,2.6221886253915727,4.008739838958718,3.147330848965794,0,0.966959387846291,0.5661114403046668,0.20753560182638467,6.988953083016405,5.47118587247016,3.0897361538328427,1.3630029917894155,no.competitor,0.8074008468651883
16,2.6221886253915727,4.008739838958718,3.147330848965794,0,0.966959387846291,0.5661114403046668,0.20753560182638467,6.988953083016405,5.47118587247016,3.0897361538328427,1.3630029917894155,no.competitor+sameCat,0.16021601603717034
16,2.6221886253915727,4.008739838958718,3.147330848965794,0,0.966959387846291,0.5661114403046668,0.20753560182638467,6.988953083016405,5.47118587247016,3.0897361538328427,1.3630029917894155,no.competitor+sameCat+otherCat,0.032232772412233095
16,2.6221886253915727,4.008739838958718,3.147330848965794,0,0.966959387846291,0.5661114403046668,0.20753560182638467,6.988953083016405,5.47118587247016,3.0897361538328427,1.3630029917894155,no.---,1.4874666192453228e-4
16,2.6221886253915727,4.008739838958718,3.147330848965794,0,0.966959387846291,0.5661114403046668,0.20753560182638467,6.988953083016405,5.47118587247016,3.0897361538328427,1.3630029917894155,no.otherCat,1.618023483842878e-6
17,2.7305278659332544,3.9356044402811676,3.043742090347223,0,0.9556887424131855,0.8644223565934226,0.2584104513050988,6.500506932350828,5.342863561486919,3.1966924454577894,0.985131615674434,no.competitor,0.9137163553505979
17,2.7305278659332544,3.9356044402811676,3.043742090347223,0,0.9556887424131855,0.8644223565934226,0.2584104513050988,6.500506932350828,5.342863561486919,3.1966924454577894,0.985131615674434,no.competitor+sameCat,0.07181636020505064
17,2.7305278659332544,3.9356044402811676,3.043742090347223,0,0.9556887424131855,0.8644223565934226,0.2584104513050988,6.500506932350828,5.342863561486919,3.1966924454577894,0.985131615674434,no.---,0.008568330843587584
17,2.7305278659332544,3.9356044402811676,3.043742090347223,0,0.9556887424131855,0.8644223565934226,0.2584104513050988,6.500506932350828,5.342863561486919,3.1966924454577894,0.985131615674434,no.competitor+sameCat+otherCat,0.005743691928728264
17,2.7305278659332544,3.9356044402811676,3.043742090347223,0,0.9556887424131855,0.8644223565934226,0.2584104513050988,6.500506932350828,5.342863561486919,3.1966924454577894,0.985131615674434,no.otherCat,1.5526167203546256e-4
18,2.3489521587034687,4.135009173187427,3.226990463095717,0,0.96510636895895,0.8674122571246698,0.2827343627344817,7.880304131176647,6.331622306390875,4.525951242509618,-0.3855737049897059,no.competitor,0.9372434910072626
18,2.3489521587034687,4.135009173187427,3.226990463095717,0,0.96510636895895,0.8674122571246698,0.2827343627344817,7.880304131176647,6.331622306390875,4.525951242509618,-0.3855737049897059,no.competitor+sameCat,0.05752166179169223
18,2.3489521587034687,4.135009173187427,3.226990463095717,0,0.96510636895895,0.8674122571246698,0.2827343627344817,7.880304131176647,6.331622306390875,4.525951242509618,-0.3855737049897059,no.competitor+sameCat+otherCat,0.0038210666457885087
18,2.3489521587034687,4.135009173187427,3.226990463095717,0,0.96510636895895,0.8674122571246698,0.2827343627344817,7.880304131176647,6.331622306390875,4.525951242509618,-0.3855737049897059,no.---,0.0013980428315329288
18,2.3489521587034687,4.135009173187427,3.226990463095717,0,0.96510636895895,0.8674122571246698,0.2827343627344817,7.880304131176647,6.331622306390875,4.525951242509618,-0.3855737049897059,no.otherCat,1.5737723723953913e-5
19,2.4518309065606445,3.9694489995017648,2.9696693253936246,0,0.9500158355105668,0.7201957195065916,0.21840449084993452,7.695864068287451,6.573751423872756,4.711404473910897,-0.3538297535390873,no.competitor,0.8710631538019522
19,2.4518309065606445,3.9694489995017648,2.9696693253936246,0,0.9500158355105668,0.7201957195065916,0.21840449084993452,7.695864068287451,6.573751423872756,4.711404473910897,-0.3538297535390873,no.competitor+sameCat,0.11305237091770114
19,2.4518309065606445,3.9694489995017648,2.9696693253936246,0,0.9500158355105668,0.7201957195065916,0.21840449084993452,7.695864068287451,6.573751423872756,4.711404473910897,-0.3538297535390873,no.competitor+sameCat+otherCat,0.01548648267281078
19,2.4518309065606445,3.9694489995017648,2.9696693253936246,0,0.9500158355105668,0.7201957195065916,0.21840449084993452,7.695864068287451,6.573751423872756,4.711404473910897,-0.3538297535390873,no.---,3.935146547665042e-4
19,2.4518309065606445,3.9694489995017648,2.9696693253936246,0,0.9500158355105668,0.7201957195065916,0.21840449084993452,7.695864068287451,6.573751423872756,4.711404473910897,-0.3538297535390873,no.otherCat,4.4779527693541845e-6
20,2.626649127807468,4.190580022288486,3.131807410856709,0,0.9661194349732249,0.9286237169289961,0.2758566953474656,7.0991407138837035,5.709645969348621,3.459089339633694,0.9648854338984885,no.competitor,0.9358776831375718
20,2.626649127807468,4.190580022288486,3.131807410856709,0,0.9661194349732249,0.9286237169289961,0.2758566953474656,7.0991407138837035,5.709645969348621,3.459089339633694,0.9648854338984885,no.competitor+sameCat,0.05424862195806855
20,2.626649127807468,4.190580022288486,3.131807410856709,0,0.9661194349732249,0.9286237169289961,0.2758566953474656,7.0991407138837035,5.709645969348621,3.459089339633694,0.9648854338984885,no.---,0.006583677999029357
20,2.626649127807468,4.190580022288486,3.131807410856709,0,0.9661194349732249,0.9286237169289961,0.2758566953474656,7.0991407138837035,5.709645969348621,3.459089339633694,0.9648854338984885,no.competitor+sameCat+otherCat,0.003201872385665625
20,2.626649127807468,4.190580022288486,3.131807410856709,0,0.9661194349732249,0.9286237169289961,0.2758566953474656,7.0991407138837035,5.709645969348621,3.459089339633694,0.9648854338984885,no.otherCat,8.814451966471531e-5
21,2.721939664101228,4.108037292142399,2.8638047388521954,0,0.9604319623298943,0.5148116094060242,0.24962300721090286,6.880457830417039,5.9196468132664855,3.860463524363622,3.0209303217995904,no.competitor,0.732100131669231
21,2.721939664101228,4.108037292142399,2.8638047388521954,0,0.9604319623298943,0.5148116094060242,0.24962300721090286,6.880457830417039,5.9196468132664855,3.860463524363622,3.0209303217995904,no.competitor+sameCat,0.20763012511000162
21,2.721939664101228,4.108037292142399,2.8638047388521954,0,0.9604319623298943,0.5148116094060242,0.24962300721090286,6.880457830417039,5.9196468132664855,3.860463524363622,3.0209303217995904,no.competitor+sameCat+otherCat,0.05994310971650376
21,2.721939664101228,4.108037292142399,2.8638047388521954,0,0.9604319623298943,0.5148116094060242,0.24962300721090286,6.880457830417039,5.9196468132664855,3.860463524363622,3.0209303217995904,no.otherCat,2.4632283821537465e-4
21,2.721939664101228,4.108037292142399,2.8638047388521954,0,0.9604319623298943,0.5148116094060242,0.24962300721090286,6.880457830417039,5.9196468132664855,3.860463524363622,3.0209303217995904,no.---,8.031066604809916e-5
22,2.672293053357862,3.9678844790905714,3.0109919492388144,0,0.9551646939851344,0.9097535129403695,0.21332187678199263,6.678218424060538,5.386982111665379,4.146283126359027,2.085758836958458,no.competitor,0.9273631684643727
22,2.672293053357862,3.9678844790905714,3.0109919492388144,0,0.9551646939851344,0.9097535129403695,0.21332187678199263,6.678218424060538,5.386982111665379,4.146283126359027,2.085758836958458,no.competitor+sameCat,0.05856788860529413
22,2.672293053357862,3.9678844790905714,3.0109919492388144,0,0.9551646939851344,0.9097535129403695,0.21332187678199263,6.678218424060538,5.386982111665379,4.146283126359027,2.085758836958458,no.---,0.00972740284742278
22,2.672293053357862,3.9678844790905714,3.0109919492388144,0,0.9551646939851344,0.9097535129403695,0.21332187678199263,6.678218424060538,5.386982111665379,4.146283126359027,2.085758836958458,no.competitor+sameCat+otherCat,0.004181981214521465
22,2.672293053357862,3.9678844790905714,3.0109919492388144,0,0.9551646939851344,0.9097535129403695,0.21332187678199263,6.678218424060538,5.386982111665379,4.146283126359027,2.085758836958458,no.otherCat,1.5955886838913755e-4
23,2.495628784992732,3.9709948437521234,2.786815597792156,0,0.9648347946628928,0.9919998564291745,0.2597385703353211,8.829390636285673,6.877851569140324,4.756093112264889,0.7048167848319952,no.competitor,0.930913809955813
23,2.495628784992732,3.9709948437521234,2.786815597792156,0,0.9648347946628928,0.9919998564291745,0.2597385703353211,8.829390636285673,6.877851569140324,4.756093112264889,0.7048167848319952,no.competitor+sameCat,0.06117128510264111
23,2.495628784992732,3.9709948437521234,2.786815597792156,0,0.9648347946628928,0.9919998564291745,0.2597385703353211,8.829390636285673,6.877851569140324,4.756093112264889,0.7048167848319952,no.competitor+sameCat+otherCat,0.004135135580968317
23,2.495628784992732,3.9709948437521234,2.786815597792156,0,0.9648347946628928,0.9919998564291745,0.2597385703353211,8.829390636285673,6.877851569140324,4.756093112264889,0.7048167848319952,no.---,0.0037216586409539306
23,2.495628784992732,3.9709948437521234,2.786815597792156,0,0.9648347946628928,0.9919998564291745,0.2597385703353211,8.829390636285673,6.877851569140324,4.756093112264889,0.7048167848319952,no.otherCat,5.8110719623653355e-5
24,2.272134459926747,4.037848557345569,3.0860841491958126,0,0.9650435084383935,0.9815075766528025,0.24672925339546053,7.97808092804307,7.664309877196787,5.147267801554302,1.3608770298185697,no.competitor,0.948365825814128
24,2.272134459926747,4.037848557345569,3.0860841491958126,0,0.9650435084383935,0.9815075766528025,0.24672925339546053,7.97808092804307,7.664309877196787,5.147267801554302,1.3608770298185697,no.competitor+sameCat,0.04837933252035202
24,2.272134459926747,4.037848557345569,3.0860841491958126,0,0.9650435084383935,0.9815075766528025,0.24672925339546053,7.97808092804307,7.664309877196787,5.147267801554302,1.3608770298185697,no.competitor+sameCat+otherCat,0.002528940380139261
24,2.272134459926747,4.037848557345569,3.0860841491958126,0,0.9650435084383935,0.9815075766528025,0.24672925339546053,7.97808092804307,7.664309877196787,5.147267801554302,1.3608770298185697,no.---,7.198957354030812e-4
24,2.272134459926747,4.037848557345569,3.0860841491958126,0,0.9650435084383935,0.9815075766528025,0.24672925339546053,7.97808092804307,7.664309877196787,5.147267801554302,1.3608770298185697,no.otherCat,6.005549977702739e-6
25,2.562046221108176,3.832981676561758,2.994036933640018,0,0.965050194915384,0.7434922760585323,0.254908237606287,6.610293355324248,5.715219709992992,3.772115495899292,2.0144525022456277,no.competitor,0.8846985917477218
25,2.562046221108176,3.832981676561758,2.994036933640018,0,0.965050194915384,0.7434922760585323,0.254908237606287,6.610293355324248,5.715219709992992,3.772115495899292,2.0144525022456277,no.competitor+sameCat,0.10161536765548611
25,2.562046221108176,3.832981676561758,2.994036933640018,0,0.965050194915384,0.7434922760585323,0.254908237606287,6.610293355324248,5.715219709992992,3.772115495899292,2.0144525022456277,no.competitor+sameCat+otherCat,0.01211632629603799
25,2.562046221108176,3.832981676561758,2.994036933640018,0,0.965050194915384,0.7434922760585323,0.254908237606287,6.610293355324248,5.715219709992992,3.772115495899292,2.0144525022456277,no.---,0.0015467837815627207
25,2.562046221108176,3.832981676561758,2.994036933640018,0,0.965050194915384,0.7434922760585323,0.254908237606287,6.610293355324248,5.715219709992992,3.772115495899292,2.0144525022456277,no.otherCat,2.29305191913071e-5
26,2.4378849742934108,3.837433017557487,2.9052526316372678,0,0.9611502370378002,0.5365211382741109,0.2905326155945659,9.661591774104824,8.328011053648453,5.045870547822557,1.2499275476452565,no.competitor,0.752794703238878
26,2.4378849742934108,3.837433017557487,2.9052526316372678,0,0.9611502370378002,0.5365211382741109,0.2905326155945659,9.661591774104824,8.328011053648453,5.045870547822557,1.2499275476452565,no.competitor+sameCat,0.19601020133970037
26,2.4378849742934108,3.837433017557487,2.9052526316372678,0,0.9611502370378002,0.5365211382741109,0.2905326155945659,9.661591774104824,8.328011053648453,5.045870547822557,1.2499275476452565,no.competitor+sameCat+otherCat,0.05119331813040091
