run,policyAlpha,questionerAlpha,R1Alpha,relevanceBetaR0,relevanceBetaR1,costWeight,questionCost,utilTarget,utilCompetitor,utilSameCat,utilOtherCat,scenario,support,prob
1,2.2624566106824204,3.9168409846024588,2.9327744429465383,0,0.9519705441081896,2.918045762460679,0.23803846379742027,97.1012408235835,34.422369979078965,23.663130796083614,18.95741723166841,bar-tea,no.competitor,0.9997882985803094
1,2.2624566106824204,3.9168409846024588,2.9327744429465383,0,0.9519705441081896,2.918045762460679,0.23803846379742027,97.1012408235835,34.422369979078965,23.663130796083614,18.95741723166841,bar-tea,no.competitor+sameCat,2.116566116832948e-4
1,2.2624566106824204,3.9168409846024588,2.9327744429465383,0,0.9519705441081896,2.918045762460679,0.23803846379742027,97.1012408235835,34.422369979078965,23.663130796083614,18.95741723166841,bar-tea,no.competitor+sameCat+otherCat,4.480800722403197e-8
1,2.2624566106824204,3.9168409846024588,2.9327744429465383,0,0.9519705441081896,2.918045762460679,0.23803846379742027,97.1012408235835,34.422369979078965,23.663130796083614,18.95741723166841,bar-tea,no.---,6.396719687976403e-18
1,2.2624566106824204,3.9168409846024588,2.9327744429465383,0,0.9519705441081896,2.918045762460679,0.23803846379742027,97.1012408235835,34.422369979078965,23.663130796083614,18.95741723166841,bar-tea,no.otherCat,1.6161416953614513e-19
2,2.431668216595426,4.065349308191799,3.0211195535957813,0,0.9565378864808007,1.427864740951918,0.29360517472960057,94.16612302206917,58.417247521184905,28.126207325660683,20.815234686727837,bar-whiteWine,no.competitor,0.9853440134127913
2,2.431668216595426,4.065349308191799,3.0211195535957813,0,0.9565378864808007,1.427864740951918,0.29360517472960057,94.16612302206917,58.417247521184905,28.126207325660683,20.815234686727837,bar-whiteWine,no.competitor+sameCat,0.014444247062373777
2,2.431668216595426,4.065349308191799,3.0211195535957813,0,0.9565378864808007,1.427864740951918,0.29360517472960057,94.16612302206917,58.417247521184905,28.126207325660683,20.815234686727837,bar-whiteWine,no.competitor+sameCat+otherCat,2.117395248348548e-4
2,2.431668216595426,4.065349308191799,3.0211195535957813,0,0.9565378864808007,1.427864740951918,0.29360517472960057,94.16612302206917,58.417247521184905,28.126207325660683,20.815234686727837,bar-whiteWine,no.---,2.498185309314245e-30
2,2.431668216595426,4.065349308191799,3.0211195535957813,0,0.9565378864808007,1.427864740951918,0.29360517472960057,94.16612302206917,58.417247521184905,28.126207325660683,20.815234686727837,bar-whiteWine,no.otherCat,2.1089034905438603e-37
3,2.656025302479975,3.9709393080556765,3.03524673555512,0,0.9637848246144131,1.8250930240610614,0.29472934508230536,99.07101380269597,69.331545728545,58.181707704174684,14.747344340709324,bookingAgency-highClassAccommodation,no.competitor,0.995761020618349
3,2.656025302479975,3.9709393080556765,3.03524673555512,0,0.9637848246144131,1.8250930240610614,0.29472934508230536,99.07101380269597,69.331545728545,58.181707704174684,14.747344340709324,bookingAgency-highClassAccommodation,no.competitor+sameCat,0.0042210859651022024
3,2.656025302479975,3.9709393080556765,3.03524673555512,0,0.9637848246144131,1.8250930240610614,0.29472934508230536,99.07101380269597,69.331545728545,58.181707704174684,14.747344340709324,bookingAgency-highClassAccommodation,no.competitor+sameCat+otherCat,1.7893416548693196e-5
3,2.656025302479975,3.9709393080556765,3.03524673555512,0,0.9637848246144131,1.8250930240610614,0.29472934508230536,99.07101380269597,69.331545728545,58.181707704174684,14.747344340709324,bookingAgency-highClassAccommodation,no.---,1.2836208427586312e-36
3,2.656025302479975,3.9709393080556765,3.03524673555512,0,0.9637848246144131,1.8250930240610614,0.29472934508230536,99.07101380269597,69.331545728545,58.181707704174684,14.747344340709324,bookingAgency-highClassAccommodation,no.otherCat,9.050472255647723e-45
4,2.524643825716339,3.9156793046277016,2.9666120568290353,0,0.9553320871572941,2.870491409674287,0.20077440480235964,90.18855455140898,74.02050773570943,74.61211288255305,86.64128246818548,bookingAgency-lowClassAccommodation,no.otherCat,0.9999999517836539
4,2.524643825716339,3.9156793046277016,2.9666120568290353,0,0.9553320871572941,2.870491409674287,0.20077440480235964,90.18855455140898,74.02050773570943,74.61211288255305,86.64128246818548,bookingAgency-lowClassAccommodation,no.competitor+sameCat+otherCat,4.8216345820816894e-8
4,2.524643825716339,3.9156793046277016,2.9666120568290353,0,0.9553320871572941,2.870491409674287,0.20077440480235964,90.18855455140898,74.02050773570943,74.61211288255305,86.64128246818548,bookingAgency-lowClassAccommodation,no.competitor,2.923635007323147e-16
4,2.524643825716339,3.9156793046277016,2.9666120568290353,0,0.9553320871572941,2.870491409674287,0.20077440480235964,90.18855455140898,74.02050773570943,74.61211288255305,86.64128246818548,bookingAgency-lowClassAccommodation,no.competitor+sameCat,2.5243773371205837e-19
4,2.524643825716339,3.9156793046277016,2.9666120568290353,0,0.9553320871572941,2.870491409674287,0.20077440480235964,90.18855455140898,74.02050773570943,74.61211288255305,86.64128246818548,bookingAgency-lowClassAccommodation,no.---,2.1894511142359587e-50
5,2.6715866829035804,4.047865693923086,3.086200256482698,0,0.9507463351124897,1.4505329182138667,0.2592365239746869,94.4974836345931,54.80441030138698,40.17728919038739,16.113782534651136,books-fantasy,no.competitor,0.9873663410797644
5,2.6715866829035804,4.047865693923086,3.086200256482698,0,0.9507463351124897,1.4505329182138667,0.2592365239746869,94.4974836345931,54.80441030138698,40.17728919038739,16.113782534651136,books-fantasy,no.competitor+sameCat,0.01247601633400353
5,2.6715866829035804,4.047865693923086,3.086200256482698,0,0.9507463351124897,1.4505329182138667,0.2592365239746869,94.4974836345931,54.80441030138698,40.17728919038739,16.113782534651136,books-fantasy,no.competitor+sameCat+otherCat,1.5764258623215897e-4
5,2.6715866829035804,4.047865693923086,3.086200256482698,0,0.9507463351124897,1.4505329182138667,0.2592365239746869,94.4974836345931,54.80441030138698,40.17728919038739,16.113782534651136,books-fantasy,no.---,9.013867362248397e-29
5,2.6715866829035804,4.047865693923086,3.086200256482698,0,0.9507463351124897,1.4505329182138667,0.2592365239746869,94.4974836345931,54.80441030138698,40.17728919038739,16.113782534651136,books-fantasy,no.otherCat,1.166191231273707e-35
6,2.673936811159365,3.7883476412389427,2.7990018206182867,0,0.9634095748933031,2.1247276513604447,0.22464959770441056,98.09484848736672,56.76674300164108,20.96315511982117,26.38474247224228,books-romance,no.competitor,0.9971943907420098
6,2.673936811159365,3.7883476412389427,2.7990018206182867,0,0.9634095748933031,2.1247276513604447,0.22464959770441056,98.09484848736672,56.76674300164108,20.96315511982117,26.38474247224228,books-romance,no.competitor+sameCat,0.002797759775647603
6,2.673936811159365,3.7883476412389427,2.7990018206182867,0,0.9634095748933031,2.1247276513604447,0.22464959770441056,98.09484848736672,56.76674300164108,20.96315511982117,26.38474247224228,books-romance,no.competitor+sameCat+otherCat,7.84948234256335e-6
6,2.673936811159365,3.7883476412389427,2.7990018206182867,0,0.9634095748933031,2.1247276513604447,0.22464959770441056,98.09484848736672,56.76674300164108,20.96315511982117,26.38474247224228,books-romance,no.---,1.0239796577823148e-29
6,2.673936811159365,3.7883476412389427,2.7990018206182867,0,0.9634095748933031,2.1247276513604447,0.22464959770441056,98.09484848736672,56.76674300164108,20.96315511982117,26.38474247224228,books-romance,no.otherCat,5.591600170003192e-34
7,2.5907480232417583,4.105425765388645,3.2006035533268005,0,0.9543348613940179,1.2037485291948542,0.2889041926944628,93.75395554962843,65.36979704558627,44.55411277353348,26.432669883371126,cafe-pie,no.competitor,0.9765177671570743
7,2.5907480232417583,4.105425765388645,3.2006035533268005,0,0.9543348613940179,1.2037485291948542,0.2889041926944628,93.75395554962843,65.36979704558627,44.55411277353348,26.432669883371126,cafe-pie,no.competitor+sameCat,0.022943185056749065
7,2.5907480232417583,4.105425765388645,3.2006035533268005,0,0.9543348613940179,1.2037485291948542,0.2889041926944628,93.75395554962843,65.36979704558627,44.55411277353348,26.432669883371126,cafe-pie,no.competitor+sameCat+otherCat,5.390477861765453e-4
7,2.5907480232417583,4.105425765388645,3.2006035533268005,0,0.9543348613940179,1.2037485291948542,0.2889041926944628,93.75395554962843,65.36979704558627,44.55411277353348,26.432669883371126,cafe-pie,no.---,2.3829929850358514e-36
7,2.5907480232417583,4.105425765388645,3.2006035533268005,0,0.9543348613940179,1.2037485291948542,0.2889041926944628,93.75395554962843,65.36979704558627,44.55411277353348,26.432669883371126,cafe-pie,no.otherCat,3.171097468047488e-44
8,2.49053262360394,4.164583769044839,3.146326606045477,0,0.9609709854889661,2.1963900317205116,0.27997616690117866,98.5005235642132,52.483366417162394,10.003264297234887,16.949673891882384,cafe-pizza,no.competitor,0.9989142067439045
8,2.49053262360394,4.164583769044839,3.146326606045477,0,0.9609709854889661,2.1963900317205116,0.27997616690117866,98.5005235642132,52.483366417162394,10.003264297234887,16.949673891882384,cafe-pizza,no.competitor+sameCat,0.001084615586419226
8,2.49053262360394,4.164583769044839,3.146326606045477,0,0.9609709854889661,2.1963900317205116,0.27997616690117866,98.5005235642132,52.483366417162394,10.003264297234887,16.949673891882384,cafe-pizza,no.competitor+sameCat+otherCat,1.1776696760951316e-6
8,2.49053262360394,4.164583769044839,3.146326606045477,0,0.9609709854889661,2.1963900317205116,0.27997616690117866,98.5005235642132,52.483366417162394,10.003264297234887,16.949673891882384,cafe-pizza,no.---,3.623466749813845e-31
8,2.49053262360394,4.164583769044839,3.146326606045477,0,0.9609709854889661,2.1963900317205116,0.27997616690117866,98.5005235642132,52.483366417162394,10.003264297234887,16.949673891882384,cafe-pizza,no.otherCat,3.479543553549329e-35
9,2.7220422375248745,4.198679337860085,2.9824463474797085,0,0.9530538333719596,0.673311578691937,0.2678085072664544,95.49915299290554,48.87234214578437,28.38749658792552,21.69227203530093,clothing-acc,no.competitor,0.8452229960506542
9,2.7220422375248745,4.198679337860085,2.9824463474797085,0,0.9530538333719596,0.673311578691937,0.2678085072664544,95.49915299290554,48.87234214578437,28.38749658792552,21.69227203530093,clothing-acc,no.competitor+sameCat,0.13364524239317832
9,2.7220422375248745,4.198679337860085,2.9824463474797085,0,0.9530538333719596,0.673311578691937,0.2678085072664544,95.49915299290554,48.87234214578437,28.38749658792552,21.69227203530093,clothing-acc,no.competitor+sameCat+otherCat,0.02113176155616746
9,2.7220422375248745,4.198679337860085,2.9824463474797085,0,0.9530538333719596,0.673311578691937,0.2678085072664544,95.49915299290554,48.87234214578437,28.38749658792552,21.69227203530093,clothing-acc,no.---,1.9615400565253248e-32
9,2.7220422375248745,4.198679337860085,2.9824463474797085,0,0.9530538333719596,0.673311578691937,0.2678085072664544,95.49915299290554,48.87234214578437,28.38749658792552,21.69227203530093,clothing-acc,no.otherCat,2.3684577818817783e-34
10,2.559935951256193,4.195366979809478,3.094480208819732,0,0.9610955163184554,2.933623186661862,0.23067998415790497,93.36953876167932,26.264722211134785,27.97943996252244,18.785807375900006,clothing-clothes,no.competitor,0.9812426310654573
10,2.559935951256193,4.195366979809478,3.094480208819732,0,0.9610955163184554,2.933623186661862,0.23067998415790497,93.36953876167932,26.264722211134785,27.97943996252244,18.785807375900006,clothing-clothes,no.competitor+sameCat,0.0187550416108053
10,2.559935951256193,4.195366979809478,3.094480208819732,0,0.9610955163184554,2.933623186661862,0.23067998415790497,93.36953876167932,26.264722211134785,27.97943996252244,18.785807375900006,clothing-clothes,no.competitor+sameCat+otherCat,2.3271082247382e-6
10,2.559935951256193,4.195366979809478,3.094480208819732,0,0.9610955163184554,2.933623186661862,0.23067998415790497,93.36953876167932,26.264722211134785,27.97943996252244,18.785807375900006,clothing-clothes,no.otherCat,2.146560077219453e-10
10,2.559935951256193,4.195366979809478,3.094480208819732,0,0.9610955163184554,2.933623186661862,0.23067998415790497,93.36953876167932,26.264722211134785,27.97943996252244,18.785807375900006,clothing-clothes,no.---,8.564888778598241e-13
11,2.2786462487420067,4.164893101085909,2.929247582796961,0,0.9670531591586768,2.366405109758489,0.2936576396692544,98.27112701109318,56.150792158454465,23.56055033633753,1.416821464225385,dutyFree-smokes,no.competitor,0.998956205113378
11,2.2786462487420067,4.164893101085909,2.929247582796961,0,0.9670531591586768,2.366405109758489,0.2936576396692544,98.27112701109318,56.150792158454465,23.56055033633753,1.416821464225385,dutyFree-smokes,no.competitor+sameCat,0.0010427065137102137
